timestamp,provider,model,technique,latency_ms,input_tokens_est,context_tokens_est,total_est,prompt_tokens_actual,completion_tokens_actual,total_tokens_actual,retry_count,backoff_ms_total,overflow_handled,cost_estimate_usd,notes
2026-01-15T21:46:52.875976,groq,llama-3.1-8b-instant,few_shot_classification,2873,231,0,234,263,129,392,0,0,False,~$0.000023,
2026-01-15T21:46:56.233902,groq,llama-3.1-8b-instant,few_shot_classification,3016,230,0,233,262,142,404,0,0,False,~$0.000024,
2026-01-15T21:46:59.720702,groq,llama-3.1-8b-instant,few_shot_classification,3144,232,0,235,264,196,460,0,0,False,~$0.000029,
2026-01-15T21:47:03.040108,groq,llama-3.1-8b-instant,few_shot_classification,2981,228,0,231,260,184,444,0,0,False,~$0.000028,
2026-01-15T21:47:06.470162,groq,llama-3.1-8b-instant,few_shot_classification,3006,225,0,228,257,147,404,0,0,False,~$0.000025,
2026-01-15T21:47:09.966834,groq,llama-3.1-8b-instant,few_shot_classification,3134,232,0,235,265,160,425,0,0,False,~$0.000026,
2026-01-15T21:47:13.402166,groq,llama-3.1-8b-instant,few_shot_classification,3085,230,0,233,262,130,392,0,0,False,~$0.000024,
2026-01-15T21:47:16.765581,groq,llama-3.1-8b-instant,few_shot_classification,3016,232,0,235,264,160,424,0,0,False,~$0.000026,
2026-01-15T21:47:20.123312,groq,llama-3.1-8b-instant,few_shot_classification,3011,228,0,231,260,110,370,0,0,False,~$0.000022,
2026-01-15T21:47:23.601277,groq,llama-3.1-8b-instant,few_shot_classification,3129,232,0,235,264,99,363,0,0,False,~$0.000021,
2026-01-15T21:47:27.113650,groq,llama-3.1-8b-instant,few_shot_classification,3085,229,0,232,261,165,426,0,0,False,~$0.000026,
2026-01-15T21:47:30.376682,groq,llama-3.1-8b-instant,few_shot_classification,2882,228,0,231,260,119,379,0,0,False,~$0.000023,
2026-01-15T21:48:52.245424,groq,llama-3.1-8b-instant,json_extraction,454,391,0,394,425,40,465,0,0,False,~$0.000024,
2026-01-15T21:48:53.168677,groq,llama-3.1-8b-instant,json_extraction,568,391,0,394,426,45,471,0,0,False,~$0.000025,
2026-01-15T21:48:54.107849,groq,llama-3.1-8b-instant,json_extraction,615,385,0,388,418,27,445,0,0,False,~$0.000023,
2026-01-15T21:48:54.994563,groq,llama-3.1-8b-instant,json_extraction,549,384,0,387,419,36,455,0,0,False,~$0.000024,
2026-01-15T21:48:55.906569,groq,llama-3.1-8b-instant,json_extraction,582,395,0,398,429,50,479,0,0,False,~$0.000025,
2026-01-15T21:48:57.111203,groq,llama-3.1-8b-instant,json_extraction,665,377,0,380,412,2,414,0,0,False,~$0.000021,
2026-01-15T21:48:58.030242,groq,llama-3.1-8b-instant,json_extraction,547,378,0,381,412,28,440,0,0,False,~$0.000023,
2026-01-15T21:48:59.072892,groq,llama-3.1-8b-instant,json_extraction,700,394,0,397,428,48,476,0,0,False,~$0.000025,
2026-01-15T21:49:00.023782,groq,llama-3.1-8b-instant,json_extraction,620,377,0,380,411,45,456,0,0,False,~$0.000024,
2026-01-15T21:49:00.856479,groq,llama-3.1-8b-instant,json_extraction,502,380,0,383,414,30,444,0,0,False,~$0.000023,
2026-01-15T21:49:01.734434,groq,llama-3.1-8b-instant,json_extraction,539,388,0,391,423,36,459,0,0,False,~$0.000024,
2026-01-15T21:49:02.628216,groq,llama-3.1-8b-instant,json_extraction,561,379,0,382,414,27,441,0,0,False,~$0.000023,
2026-01-15T21:49:03.479110,groq,llama-3.1-8b-instant,json_extraction,519,385,0,388,419,35,454,0,0,False,~$0.000024,
2026-01-15T21:49:04.672386,groq,llama-3.1-8b-instant,json_extraction,646,390,0,393,425,47,472,0,0,False,~$0.000025,
2026-01-15T21:49:05.662173,groq,llama-3.1-8b-instant,json_extraction,613,381,0,384,415,43,458,0,0,False,~$0.000024,
2026-01-15T21:49:07.419282,groq,llama-3.1-8b-instant,json_extraction,596,388,0,391,423,27,450,0,0,False,~$0.000023,
2026-01-15T21:49:09.642944,groq,llama-3.1-8b-instant,json_extraction,1797,382,0,385,416,42,458,0,0,False,~$0.000024,
2026-01-15T21:49:14.909789,groq,llama-3.1-8b-instant,json_extraction,4813,377,0,380,411,45,456,0,0,False,~$0.000024,
2026-01-15T21:49:19.032465,groq,llama-3.1-8b-instant,json_extraction,3744,380,0,383,414,27,441,0,0,False,~$0.000023,
2026-01-15T21:49:23.255559,groq,llama-3.1-8b-instant,json_extraction,3832,385,0,388,420,27,447,0,0,False,~$0.000023,
2026-01-15T21:49:28.395806,groq,llama-3.1-8b-instant,json_extraction,4793,385,0,388,419,46,465,0,0,False,~$0.000025,
2026-01-15T21:49:32.864187,groq,llama-3.1-8b-instant,json_extraction,4098,384,0,387,418,40,458,0,0,False,~$0.000024,
2026-01-15T21:49:37.785981,groq,llama-3.1-8b-instant,json_extraction,3897,377,0,380,411,44,455,0,0,False,~$0.000024,
2026-01-15T21:49:41.654146,groq,llama-3.1-8b-instant,json_extraction,3461,389,0,392,425,47,472,0,0,False,~$0.000025,
2026-01-15T21:49:46.629396,groq,llama-3.1-8b-instant,json_extraction,4487,378,0,381,412,27,439,0,0,False,~$0.000023,
2026-01-15T21:49:51.754877,groq,llama-3.1-8b-instant,json_extraction,4556,388,0,391,422,46,468,0,0,False,~$0.000025,
2026-01-15T21:49:55.789700,groq,llama-3.1-8b-instant,json_extraction,3678,375,0,378,409,42,451,0,0,False,~$0.000024,
2026-01-15T21:50:00.022222,groq,llama-3.1-8b-instant,json_extraction,3881,384,0,387,418,45,463,0,0,False,~$0.000025,
2026-01-15T21:50:04.476129,groq,llama-3.1-8b-instant,json_extraction,3961,376,0,379,410,36,446,0,0,False,~$0.000023,
2026-01-15T21:50:09.690032,groq,llama-3.1-8b-instant,json_extraction,4816,386,0,389,421,36,457,0,0,False,~$0.000024,
2026-01-15T22:21:11.361361,groq,llama-3.1-8b-instant,few_shot_classification,1235,240,0,243,272,158,430,0,0,False,~$0.000026,
2026-01-15T22:23:06.320628,groq,llama-3.1-8b-instant,few_shot_classification,757,245,0,248,277,101,378,0,0,False,~$0.000022,
2026-01-15T22:23:07.286967,groq,llama-3.1-8b-instant,few_shot_classification,551,245,0,248,277,14,291,0,0,False,~$0.000015,
2026-01-15T22:23:08.467170,groq,llama-3.1-8b-instant,few_shot_classification,806,239,0,242,270,166,436,0,0,False,~$0.000027,
2026-01-15T22:23:09.663647,groq,llama-3.1-8b-instant,few_shot_classification,624,234,0,237,266,117,383,0,0,False,~$0.000023,
2026-01-15T22:23:11.234796,groq,llama-3.1-8b-instant,few_shot_classification,738,234,0,237,266,121,387,0,0,False,~$0.000023,
2026-01-15T22:23:12.686934,groq,llama-3.1-8b-instant,few_shot_classification,980,231,0,234,263,302,565,0,0,False,~$0.000037,
2026-01-15T22:23:14.067979,groq,llama-3.1-8b-instant,few_shot_classification,869,236,0,239,268,161,429,0,0,False,~$0.000026,
2026-01-15T22:23:15.133755,groq,llama-3.1-8b-instant,few_shot_classification,665,234,0,237,266,96,362,0,0,False,~$0.000021,
2026-01-15T22:23:16.428001,groq,llama-3.1-8b-instant,few_shot_classification,747,228,0,231,260,128,388,0,0,False,~$0.000023,
2026-01-15T22:23:17.890608,groq,llama-3.1-8b-instant,few_shot_classification,725,233,0,236,265,127,392,0,0,False,~$0.000023,
2026-01-15T22:23:19.026871,groq,llama-3.1-8b-instant,few_shot_classification,675,238,0,241,270,106,376,0,0,False,~$0.000022,
2026-01-15T22:23:20.328371,groq,llama-3.1-8b-instant,few_shot_classification,810,232,0,235,264,125,389,0,0,False,~$0.000023,
2026-01-15T22:23:21.899809,groq,llama-3.1-8b-instant,few_shot_classification,738,232,0,235,265,174,439,0,0,False,~$0.000027,
2026-01-15T22:23:22.974059,groq,llama-3.1-8b-instant,few_shot_classification,643,239,0,242,271,165,436,0,0,False,~$0.000027,
2026-01-15T22:23:24.126385,groq,llama-3.1-8b-instant,few_shot_classification,679,232,0,235,264,146,410,0,0,False,~$0.000025,
2026-01-15T22:23:25.279293,groq,llama-3.1-8b-instant,few_shot_classification,664,230,0,233,262,121,383,0,0,False,~$0.000023,
2026-01-15T22:23:26.575920,groq,llama-3.1-8b-instant,few_shot_classification,853,237,0,240,269,200,469,0,0,False,~$0.000029,
2026-01-15T22:23:27.816972,groq,llama-3.1-8b-instant,few_shot_classification,680,230,0,233,263,108,371,0,0,False,~$0.000022,
2026-01-15T22:23:29.187078,groq,llama-3.1-8b-instant,few_shot_classification,781,231,0,234,263,151,414,0,0,False,~$0.000025,
2026-01-15T22:23:30.667084,groq,llama-3.1-8b-instant,few_shot_classification,946,228,0,231,260,235,495,0,0,False,~$0.000032,
2026-01-15T22:23:31.876783,groq,llama-3.1-8b-instant,few_shot_classification,794,233,0,236,265,157,422,0,0,False,~$0.000026,
2026-01-15T22:23:35.788163,groq,llama-3.1-8b-instant,few_shot_classification,3090,231,0,234,263,169,432,0,0,False,~$0.000027,
2026-01-15T22:23:39.653668,groq,llama-3.1-8b-instant,few_shot_classification,1169,232,0,235,264,146,410,0,0,False,~$0.000025,
2026-01-15T22:23:45.712087,groq,llama-3.1-8b-instant,few_shot_classification,922,232,0,235,265,88,353,0,0,False,~$0.000020,
2026-01-15T22:23:51.413825,groq,llama-3.1-8b-instant,few_shot_classification,972,234,0,237,266,136,402,0,0,False,~$0.000024,
2026-01-15T22:23:56.041010,groq,llama-3.1-8b-instant,few_shot_classification,762,232,0,235,264,115,379,0,0,False,~$0.000022,
2026-01-15T22:24:01.491128,groq,llama-3.1-8b-instant,few_shot_classification,1038,234,0,237,266,180,446,0,0,False,~$0.000028,
2026-01-15T22:24:06.706640,groq,llama-3.1-8b-instant,few_shot_classification,849,236,0,239,268,116,384,0,0,False,~$0.000023,
2026-01-15T22:24:11.051267,groq,llama-3.1-8b-instant,few_shot_classification,1159,231,0,234,263,96,359,0,0,False,~$0.000021,
2026-01-15T22:24:14.524536,groq,llama-3.1-8b-instant,few_shot_classification,591,236,0,239,268,100,368,0,0,False,~$0.000021,
2026-01-15T22:24:16.706775,groq,llama-3.1-8b-instant,few_shot_classification,1035,235,0,238,267,128,395,0,0,False,~$0.000024,
2026-01-15T22:24:18.788962,groq,llama-3.1-8b-instant,few_shot_classification,1193,229,0,232,261,409,670,0,0,False,~$0.000046,
2026-01-15T22:24:20.425869,groq,llama-3.1-8b-instant,few_shot_classification,803,232,0,235,264,137,401,0,0,False,~$0.000024,
2026-01-15T22:24:24.110405,groq,llama-3.1-8b-instant,few_shot_classification,3022,230,0,233,262,110,372,0,0,False,~$0.000022,
2026-01-15T22:24:27.536746,groq,llama-3.1-8b-instant,few_shot_classification,2973,236,0,239,268,146,414,0,0,False,~$0.000025,
2026-01-15T22:24:30.942937,groq,llama-3.1-8b-instant,few_shot_classification,3011,233,0,236,265,102,367,0,0,False,~$0.000021,
2026-01-15T22:24:34.736504,groq,llama-3.1-8b-instant,few_shot_classification,3262,229,0,232,262,107,369,0,0,False,~$0.000022,
2026-01-15T22:24:38.198828,groq,llama-3.1-8b-instant,few_shot_classification,2976,231,0,234,263,136,399,0,0,False,~$0.000024,
2026-01-15T22:24:41.680359,groq,llama-3.1-8b-instant,few_shot_classification,3006,231,0,234,263,144,407,0,0,False,~$0.000025,
2026-01-15T22:24:45.151786,groq,llama-3.1-8b-instant,few_shot_classification,2944,230,0,233,262,140,402,0,0,False,~$0.000024,
2026-01-15T22:24:48.782685,groq,llama-3.1-8b-instant,few_shot_classification,3207,232,0,235,264,178,442,0,0,False,~$0.000027,
2026-01-15T22:24:52.607347,groq,llama-3.1-8b-instant,few_shot_classification,3027,228,0,231,260,191,451,0,0,False,~$0.000028,
2026-01-15T22:24:56.578637,groq,llama-3.1-8b-instant,few_shot_classification,3012,225,0,228,257,115,372,0,0,False,~$0.000022,
2026-01-15T22:25:00.163971,groq,llama-3.1-8b-instant,few_shot_classification,3223,232,0,235,265,207,472,0,0,False,~$0.000030,
2026-01-15T22:25:03.850421,groq,llama-3.1-8b-instant,few_shot_classification,2956,230,0,233,262,111,373,0,0,False,~$0.000022,
2026-01-15T22:25:07.305404,groq,llama-3.1-8b-instant,few_shot_classification,3040,232,0,235,264,202,466,0,0,False,~$0.000029,
2026-01-15T22:25:10.817172,groq,llama-3.1-8b-instant,few_shot_classification,3042,228,0,231,260,129,389,0,0,False,~$0.000023,
2026-01-15T22:25:14.191207,groq,llama-3.1-8b-instant,few_shot_classification,2976,232,0,235,264,151,415,0,0,False,~$0.000025,
2026-01-15T22:25:17.610414,groq,llama-3.1-8b-instant,few_shot_classification,3018,229,0,232,261,136,397,0,0,False,~$0.000024,
2026-01-15T22:25:21.078214,groq,llama-3.1-8b-instant,few_shot_classification,2849,228,0,231,260,113,373,0,0,False,~$0.000022,
2026-01-15T22:27:36.169063,groq,openai/gpt-oss-120b,cot_temp_1.0,2245,182,0,185,249,801,1050,0,0,False,N/A,
2026-01-15T22:27:38.369025,groq,openai/gpt-oss-120b,cot_temp_1.0,1825,182,0,185,249,677,926,0,0,False,N/A,
2026-01-15T22:27:40.663670,groq,openai/gpt-oss-120b,cot_temp_1.0,1844,182,0,185,249,644,893,0,0,False,N/A,
2026-01-15T22:27:43.367524,groq,openai/gpt-oss-120b,cot_temp_0.0,2332,182,0,185,249,877,1126,0,0,False,N/A,
2026-01-15T22:27:45.734690,groq,openai/gpt-oss-120b,cot_temp_0.0,2035,182,0,185,249,715,964,0,0,False,N/A,
2026-01-15T22:27:47.938917,groq,openai/gpt-oss-120b,cot_temp_0.0,1833,182,0,185,249,616,865,0,0,False,N/A,
2026-01-15T22:27:50.713158,groq,openai/gpt-oss-120b,cot_temp_1.0,2362,188,0,191,255,883,1138,0,0,False,N/A,
2026-01-15T22:27:53.292132,groq,openai/gpt-oss-120b,cot_temp_1.0,2140,188,0,191,255,757,1012,0,0,False,N/A,
2026-01-15T22:27:56.068264,groq,openai/gpt-oss-120b,cot_temp_1.0,2358,188,0,191,255,948,1203,0,0,False,N/A,
2026-01-15T22:27:58.585825,groq,openai/gpt-oss-120b,cot_temp_0.0,2104,188,0,191,255,788,1043,0,0,False,N/A,
2026-01-15T22:28:01.138666,groq,openai/gpt-oss-120b,cot_temp_0.0,2109,188,0,191,255,788,1043,0,0,False,N/A,
2026-01-15T22:28:03.734459,groq,openai/gpt-oss-120b,cot_temp_0.0,2205,188,0,191,255,786,1041,0,0,False,N/A,
